Generation,ID,Annotation,Position,Population,t0,prevalence,Gene,allele_freq
4400,340785352,background,1244831,Hypermutator,4261,163649,g1245,0.163649
4400,340891919,beneficial,80702,Hypermutator,4262,240327,g81,0.240327
4400,341020415,background,60104,Hypermutator,4264,15637,g61,0.015637
4400,341418542,beneficial,13640,Hypermutator,4269,163649,g14,0.163649
4400,342004566,background,2968242,Hypermutator,4276,67268,g2969,0.067268
4400,342176193,background,2671608,Hypermutator,4278,26176,g2672,0.026176
4400,342187441,background,949246,Hypermutator,4278,67268,g950,0.067268
4400,342238167,background,718465,Hypermutator,4279,168582,g719,0.168582
4400,342530415,background,2025142,Hypermutator,4282,19416,g2026,0.019416
4400,342541592,background,1074845,Hypermutator,4283,13521,g1075,0.013521
4500,342545083,neutral,242087,Hypermutator,4283,12177,g243,0.012177
4400,342576185,background,1348755,Hypermutator,4283,15414,g1349,0.015414
4400,342811150,background,1509719,Hypermutator,4286,35601,g1510,0.035601
4400,342826699,background,1321793,Hypermutator,4286,21129,g1322,0.021129
4400,342972141,background,2122661,Hypermutator,4288,35601,g2123,0.035601
4500,343074897,background,1926857,Hypermutator,4289,12177,g1927,0.012177
4400,343294730,background,2575748,Hypermutator,4292,15418,g2576,0.015418
4400,343336682,background,3627073,Hypermutator,4293,12165,g3628,0.012165
4400,343427438,background,3852041,Hypermutator,4294,21642,g3853,0.021642
4400,343678077,background,3478212,Hypermutator,4297,11995,g3479,0.011995
4500,343858573,background,584934,Hypermutator,4299,12089,g585,0.012089
4400,344078781,beneficial,60098,Hypermutator,4302,168555,g61,0.168555
4400,344111757,background,831053,Hypermutator,4302,14938,g832,0.014938
4400,344606595,background,1927666,Hypermutator,4308,67268,g1928,0.067268
4400,344663518,background,491225,Hypermutator,4309,18326,g492,0.018326
4400,344784001,beneficial,80565,Hypermutator,4311,67256,g81,0.067256
4400,344799766,beneficial,44555,Hypermutator,4311,15413,g45,0.015413
4400,344936343,neutral,226940,Hypermutator,4313,20234,g227,0.020234
4400,345184895,background,903001,Hypermutator,4316,52919,g904,0.052919
4400,345353014,background,853288,Hypermutator,4318,15094,g854,0.015094
4500,345598827,background,2453013,Hypermutator,4321,27854,g2454,0.027854
4500,345782422,background,2896572,Hypermutator,4323,88695,g2897,0.088695
4500,345943802,background,529171,Hypermutator,4325,184072,g530,0.184072
4500,346345072,background,499520,Hypermutator,4330,19615,g500,0.019615
4500,346351576,background,1917196,Hypermutator,4330,10785,g1918,0.010785
4500,346366800,background,1433890,Hypermutator,4330,27854,g1434,0.027854
4500,346564299,background,1960076,Hypermutator,4333,11681,g1961,0.011681
4500,346660015,background,2503011,Hypermutator,4334,184072,g2504,0.184072
4500,346721982,beneficial,38806,Hypermutator,4335,12087,g39,0.012087
4500,346727461,background,1887310,Hypermutator,4335,84635,g1888,0.084635
4500,346749698,background,1165420,Hypermutator,4335,24208,g1166,0.024208
4500,346970565,neutral,287064,Hypermutator,4338,10839,g288,0.010839
4500,347013226,background,1603005,Hypermutator,4338,17885,g1604,0.017885
4500,347100982,background,561365,Hypermutator,4340,79958,g562,0.079958
4500,347130609,background,1877129,Hypermutator,4340,123426,g1878,0.123426
4500,347164268,background,2510823,Hypermutator,4340,10839,g2511,0.010839
4500,347431710,background,2320679,Hypermutator,4344,13069,g2321,0.013069
4500,347457349,beneficial,32701,Hypermutator,4344,19825,g33,0.019825
4500,347546932,background,2465795,Hypermutator,4345,14260,g2466,0.01426
4500,348078872,background,421886,Hypermutator,4352,119864,g422,0.119864
4500,348144574,background,323846,Hypermutator,4353,119864,g324,0.119864
4500,348277845,background,2935435,Hypermutator,4354,79237,g2936,0.079237
4500,348988453,background,1045178,Hypermutator,4363,14837,g1046,0.014837
4500,349218337,background,65588,Hypermutator,4366,179493,g66,0.179493
4500,349275588,background,3052416,Hypermutator,4367,33225,g3053,0.033225
4500,349275589,background,3299310,Hypermutator,4367,33225,g3300,0.033225
4500,349781614,background,45781,Hypermutator,4373,33225,g46,0.033225
4500,350144547,background,135314,Hypermutator,4378,33129,g136,0.033129
4500,350524986,background,1899223,Hypermutator,4382,14277,g1900,0.014277
4500,350701396,background,3880597,Hypermutator,4385,78757,g3881,0.078757
4500,350741262,beneficial,62509,Hypermutator,4385,119669,g63,0.119669
4500,350865147,background,2986684,Hypermutator,4387,42398,g2987,0.042398
4500,351053338,background,476290,Hypermutator,4389,14254,g477,0.014254
4500,351159058,background,2464908,Hypermutator,4390,33129,g2465,0.033129
4500,351203119,background,3096790,Hypermutator,4391,33129,g3097,0.033129
4500,351488038,background,1523381,Hypermutator,4394,34548,g1524,0.034548
4500,351650634,background,443111,Hypermutator,4396,12837,g444,0.012837
4500,351653553,background,1715120,Hypermutator,4396,14254,g1716,0.014254
4500,351900851,background,26611,Hypermutator,4400,20042,g27,0.020042
4500,351964812,background,2114766,Hypermutator,4400,29991,g2115,0.029991
4500,351998513,background,2378170,Hypermutator,4401,13757,g2379,0.013757
4500,352078390,background,2115397,Hypermutator,4402,14644,g2116,0.014644
4500,352209919,beneficial,81684,Hypermutator,4403,78757,g82,0.078757
4500,352238878,background,3085153,Hypermutator,4404,11922,g3086,0.011922
4500,352258754,beneficial,54387,Hypermutator,4404,13757,g55,0.013757
4500,352291783,background,3073216,Hypermutator,4404,29991,g3074,0.029991
4500,352371907,beneficial,19679,Hypermutator,4405,33127,g20,0.033127
4500,352371908,background,405148,Hypermutator,4405,33127,g406,0.033127
4500,352549957,background,3935788,Hypermutator,4408,33127,g3936,0.033127
4500,352551733,background,3543476,Hypermutator,4408,13757,g3544,0.013757
4500,352824322,background,2730672,Hypermutator,4411,51413,g2731,0.051413
4500,352867839,background,3281879,Hypermutator,4412,16436,g3282,0.016436
4500,352971865,background,907069,Hypermutator,4413,51413,g908,0.051413
4500,352992967,background,2690957,Hypermutator,4413,16436,g2691,0.016436
4500,353092720,beneficial,80988,Hypermutator,4414,179356,g81,0.179356
4500,353138578,background,3719662,Hypermutator,4415,179356,g3720,0.179356
4500,353148485,background,921877,Hypermutator,4415,11271,g922,0.011271
4500,353264812,background,2145005,Hypermutator,4417,179356,g2146,0.179356
4500,353401166,background,2171132,Hypermutator,4418,140210,g2172,0.14021
4600,353509756,background,3383368,Hypermutator,4420,36304,g3384,0.036304
4600,353607387,background,112826,Hypermutator,4421,25897,g113,0.025897
4600,353623457,background,1272653,Hypermutator,4421,36304,g1273,0.036304
4500,353908852,background,1812672,Hypermutator,4425,14940,g1813,0.01494
4600,354020573,background,2731528,Hypermutator,4426,39259,g2732,0.039259
4600,354293803,background,3125160,Hypermutator,4429,18795,g3126,0.018795
4500,354436501,background,509626,Hypermutator,4431,22323,g510,0.022323
4600,354524700,background,3663036,Hypermutator,4432,18731,g3664,0.018731
4600,354673942,background,2283205,Hypermutator,4434,38107,g2284,0.038107
4600,354765107,background,3500370,Hypermutator,4435,18731,g3501,0.018731
4500,354775884,background,1214336,Hypermutator,4435,17221,g1215,0.017221
4500,354852824,background,3350782,Hypermutator,4436,26852,g3351,0.026852
4600,354911544,background,403314,Hypermutator,4437,22392,g404,0.022392
4500,354943699,background,3555244,Hypermutator,4438,14267,g3556,0.014267
4600,354998185,background,1931774,Hypermutator,4438,20344,g1932,0.020344
4600,355000968,background,1780695,Hypermutator,4438,36304,g1781,0.036304
4600,355311986,background,1292390,Hypermutator,4442,22392,g1293,0.022392
4500,355346587,background,1528484,Hypermutator,4443,11183,g1529,0.011183
4600,355405142,background,1808881,Hypermutator,4443,20664,g1809,0.020664
4600,355418007,background,3248014,Hypermutator,4444,10974,g3249,0.010974
4600,355448764,neutral,243491,Hypermutator,4444,40300,g244,0.0403
4600,355494940,background,3985011,Hypermutator,4444,36304,g3986,0.036304
4600,355503669,background,1129830,Hypermutator,4445,13360,g1130,0.01336
4600,355554284,background,1999832,Hypermutator,4445,31080,g2000,0.03108
4600,355681011,background,3913966,Hypermutator,4447,12675,g3914,0.012675
4600,355702068,background,3627678,Hypermutator,4447,19584,g3628,0.019584
4600,355717880,background,3154251,Hypermutator,4447,32800,g3155,0.0328
4600,355741126,background,100687,Hypermutator,4448,15192,g101,0.015192
4600,355777257,background,1918050,Hypermutator,4448,16088,g1919,0.016088
4600,355785104,background,3776688,Hypermutator,4448,17605,g3777,0.017605
4600,355888427,beneficial,16877,Hypermutator,4449,36304,g17,0.036304
4700,356017804,background,789125,Hypermutator,4451,929960,g790,0.92996
4600,356050627,background,2246556,Hypermutator,4451,13099,g2247,0.013099
4600,356061737,background,2225611,Hypermutator,4452,15341,g2226,0.015341
4700,356302283,background,1270737,Hypermutator,4455,24181,g1271,0.024181
4600,356414104,background,2020609,Hypermutator,4456,10429,g2021,0.010429
4600,356663448,background,2509675,Hypermutator,4459,10429,g2510,0.010429
4600,357232518,background,3297742,Hypermutator,4466,13598,g3298,0.013598
4600,357423438,beneficial,89387,Hypermutator,4469,12630,g90,0.01263
4600,357535439,neutral,200471,Hypermutator,4470,13717,g201,0.013717
4700,357703815,background,2433450,Hypermutator,4472,929960,g2434,0.92996
4600,358035844,background,1078379,Hypermutator,4476,10996,g1079,0.010996
4600,358213535,beneficial,33746,Hypermutator,4478,15068,g34,0.015068
4700,358609688,neutral,287049,Hypermutator,4483,929960,g288,0.92996
4600,359510147,beneficial,93339,Hypermutator,4495,39513,g94,0.039513
4700,360116211,background,518305,Hypermutator,4502,24179,g519,0.024179
4600,360179457,beneficial,89222,Hypermutator,4503,10910,g90,0.01091
4600,360447580,background,1065885,Hypermutator,4506,26180,g1066,0.02618
4800,362998262,background,2110830,Hypermutator,4538,23641,g2111,0.023641
4700,363119412,neutral,267565,Hypermutator,4540,929960,g268,0.92996
4700,363473053,beneficial,24106,Hypermutator,4544,929960,g25,0.92996
4800,363752896,background,1490566,Hypermutator,4548,23641,g1491,0.023641
4700,363869028,background,1970629,Hypermutator,4549,929960,g1971,0.92996
4800,364148846,background,3200776,Hypermutator,4553,23641,g3201,0.023641
4700,364188014,beneficial,66187,Hypermutator,4553,24179,g67,0.024179
4700,364250031,background,3887033,Hypermutator,4554,93388,g3888,0.093388
4700,364278554,background,1778148,Hypermutator,4554,188821,g1779,0.188821
4700,364451434,background,138850,Hypermutator,4556,238499,g139,0.238499
4700,364660587,background,1351333,Hypermutator,4559,181089,g1352,0.181089
4700,364833762,background,1310399,Hypermutator,4561,57410,g1311,0.05741
4700,364946445,background,445759,Hypermutator,4563,35664,g446,0.035664
4700,364946446,background,3796173,Hypermutator,4563,35664,g3797,0.035664
4700,365192735,background,659742,Hypermutator,4566,44808,g660,0.044808
4700,365327217,background,3284714,Hypermutator,4567,23756,g3285,0.023756
4800,365345647,background,3617889,Hypermutator,4568,23641,g3618,0.023641
4700,365590280,neutral,211495,Hypermutator,4571,13950,g212,0.01395
4700,365679157,background,2366136,Hypermutator,4572,16960,g2367,0.01696
4700,365714592,background,2120734,Hypermutator,4572,13671,g2121,0.013671
4700,365717167,background,2452764,Hypermutator,4572,18545,g2453,0.018545
4700,365754213,background,1439168,Hypermutator,4573,42052,g1440,0.042052
4700,365802329,background,3544403,Hypermutator,4573,24141,g3545,0.024141
4700,366013699,background,1129765,Hypermutator,4576,16624,g1130,0.016624
4700,366023891,background,3953112,Hypermutator,4576,15237,g3954,0.015237
4700,366082224,background,2402926,Hypermutator,4577,13950,g2403,0.01395
4700,366231736,background,2195477,Hypermutator,4579,12701,g2196,0.012701
4700,366256607,background,3082440,Hypermutator,4579,22358,g3083,0.022358
4700,366306928,background,2638462,Hypermutator,4580,10178,g2639,0.010178
4700,366309976,background,1201493,Hypermutator,4580,10842,g1202,0.010842
4700,366385150,background,1732042,Hypermutator,4581,15340,g1733,0.01534
4700,366444486,background,1793577,Hypermutator,4581,12850,g1794,0.01285
4700,366587364,background,3619304,Hypermutator,4583,11571,g3620,0.011571
4700,366626506,background,3319839,Hypermutator,4584,12658,g3320,0.012658
4700,366655208,background,1691521,Hypermutator,4584,10178,g1692,0.010178
4700,366761658,beneficial,56863,Hypermutator,4585,23351,g57,0.023351
4800,366767212,background,1861303,Hypermutator,4585,23641,g1862,0.023641
4700,366838793,background,3317435,Hypermutator,4586,10633,g3318,0.010633
4700,366974329,background,1226550,Hypermutator,4588,13420,g1227,0.01342
4700,367089613,background,3049293,Hypermutator,4589,10895,g3050,0.010895
4700,367107667,background,450512,Hypermutator,4590,12259,g451,0.012259
4800,367757804,background,3507139,Hypermutator,4598,57917,g3508,0.057917
4800,368729839,beneficial,28102,Hypermutator,4610,23641,g29,0.023641
4800,368813910,background,587244,Hypermutator,4611,57917,g588,0.057917
4700,369014497,beneficial,962,Hypermutator,4613,26250,g1,0.02625
4700,369657514,background,2663854,Hypermutator,4622,10891,g2664,0.010891
4800,370574320,background,956333,Hypermutator,4633,13260,g957,0.01326
4800,370776306,beneficial,81816,Hypermutator,4636,57899,g82,0.057899
4800,370835524,background,3409411,Hypermutator,4636,31829,g3410,0.031829
4800,371217778,background,3926722,Hypermutator,4641,721769,g3927,0.721769
4800,372857665,background,3508237,Hypermutator,4662,31829,g3509,0.031829
4800,373671573,beneficial,29799,Hypermutator,4672,31829,g30,0.031829
4800,373820262,background,3973735,Hypermutator,4674,14065,g3974,0.014065
4800,373864967,beneficial,86601,Hypermutator,4674,721769,g87,0.721769
4800,375282784,background,2696601,Hypermutator,4692,175393,g2697,0.175393
4800,375971924,background,2730617,Hypermutator,4700,56649,g2731,0.056649
4800,376100843,background,3380253,Hypermutator,4702,19079,g3381,0.019079
4800,376149371,background,2821477,Hypermutator,4703,19079,g2822,0.019079
4800,376221912,background,2722312,Hypermutator,4704,29186,g2723,0.029186
4800,376238298,background,588689,Hypermutator,4704,21446,g589,0.021446
4800,376308921,background,79961,Hypermutator,4705,14211,g80,0.014211
4800,376343085,background,3445971,Hypermutator,4705,37330,g3446,0.03733
4800,376477113,background,3314135,Hypermutator,4707,10932,g3315,0.010932
4800,376490525,background,1647924,Hypermutator,4707,37330,g1648,0.03733
4800,376495210,background,44693,Hypermutator,4707,14294,g45,0.014294
4800,376595191,background,44905,Hypermutator,4708,14294,g45,0.014294
4800,376613315,background,3658489,Hypermutator,4708,22046,g3659,0.022046
4800,376706253,background,3093753,Hypermutator,4710,39406,g3094,0.039406
4800,376727197,background,1959841,Hypermutator,4710,11195,g1960,0.011195
4800,376777330,background,2757840,Hypermutator,4710,22046,g2758,0.022046
4800,376826990,background,2229857,Hypermutator,4711,19079,g2230,0.019079
4800,376923372,background,1737224,Hypermutator,4712,12392,g1738,0.012392
4800,376943964,background,1318430,Hypermutator,4713,10479,g1319,0.010479
4800,376950172,background,908641,Hypermutator,4713,13089,g909,0.013089
4800,376966927,background,775741,Hypermutator,4713,22046,g776,0.022046
4800,376974318,background,2131547,Hypermutator,4713,15543,g2132,0.015543
4800,376976330,background,3760903,Hypermutator,4713,31337,g3761,0.031337
4800,376993754,background,418977,Hypermutator,4713,11360,g419,0.01136
4800,377011773,background,1837749,Hypermutator,4713,34254,g1838,0.034254
4800,377167222,background,1305949,Hypermutator,4715,27922,g1306,0.027922
4800,377185673,background,1604267,Hypermutator,4716,13795,g1605,0.013795
4800,377450290,background,754570,Hypermutator,4719,13028,g755,0.013028
4800,377450291,background,3152022,Hypermutator,4719,13028,g3153,0.013028
4800,377512553,background,3539774,Hypermutator,4720,10136,g3540,0.010136
4900,377552608,background,3343745,Hypermutator,4720,74201,g3344,0.074201
4900,377600331,background,2032449,Hypermutator,4721,74134,g2033,0.074134
4800,377620072,background,473902,Hypermutator,4721,13028,g474,0.013028
4800,377626168,background,3458582,Hypermutator,4721,10659,g3459,0.010659
4800,377634049,background,3889723,Hypermutator,4721,10136,g3890,0.010136
4800,377757650,beneficial,8434,Hypermutator,4723,18064,g9,0.018064
4900,377942966,background,1181020,Hypermutator,4725,15957,g1182,0.015957
4800,378079804,beneficial,68513,Hypermutator,4727,12936,g69,0.012936
4900,378226374,background,1160168,Hypermutator,4729,20155,g1161,0.020155
4900,378366783,background,1100694,Hypermutator,4730,73454,g1101,0.073454
4900,378390877,background,2293576,Hypermutator,4731,72249,g2294,0.072249
4900,378416590,background,2000539,Hypermutator,4731,41588,g2001,0.041588
4900,378566037,background,1070146,Hypermutator,4733,10619,g1071,0.010619
4900,378591517,background,3345396,Hypermutator,4733,59735,g3346,0.059735
4900,378658250,background,2982327,Hypermutator,4734,11626,g2983,0.011626
4900,378912249,background,2047998,Hypermutator,4737,15086,g2048,0.015086
4900,379056353,background,2050102,Hypermutator,4739,23961,g2051,0.023961
4900,379253718,background,1866829,Hypermutator,4741,11266,g1867,0.011266
4900,379275345,background,311612,Hypermutator,4742,11899,g312,0.011899
4900,379446297,background,3008415,Hypermutator,4744,14609,g3009,0.014609
4900,379551599,background,1414697,Hypermutator,4745,11266,g1415,0.011266
4900,379812912,background,1421402,Hypermutator,4748,11266,g1422,0.011266
4900,380020511,background,3294385,Hypermutator,4751,19063,g3295,0.019063
4900,380210605,background,1780686,Hypermutator,4753,10330,g1781,0.01033
4900,380325091,beneficial,94204,Hypermutator,4755,14518,g95,0.014518
4900,380752387,background,787331,Hypermutator,4760,13136,g788,0.013136
4900,380877288,beneficial,70132,Hypermutator,4762,71798,g71,0.071798
4900,380976124,beneficial,39462,Hypermutator,4763,37194,g40,0.037194
4900,381052709,background,2600038,Hypermutator,4764,274709,g2601,0.274709
4900,381092554,background,2777665,Hypermutator,4764,23568,g2778,0.023568
4900,381140406,beneficial,50000,Hypermutator,4765,59701,g51,0.059701
4900,381150417,background,2246200,Hypermutator,4765,11978,g2247,0.011978
4900,381333726,background,3265534,Hypermutator,4767,32649,g3266,0.032649
4900,381386458,background,741951,Hypermutator,4768,23568,g742,0.023568
4900,382230480,beneficial,29711,Hypermutator,4779,23503,g30,0.023503
4900,383165737,background,997895,Hypermutator,4790,35504,g998,0.035504
4900,383240721,background,3002532,Hypermutator,4791,15157,g3003,0.015157
4900,383371277,background,1236718,Hypermutator,4793,274703,g1237,0.274703
4900,383564043,beneficial,69214,Hypermutator,4795,274703,g70,0.274703
4900,383573013,background,382668,Hypermutator,4795,16764,g383,0.016764
4900,384080138,beneficial,9195,Hypermutator,4802,10444,g10,0.010444
4900,384290610,background,1669414,Hypermutator,4804,129495,g1670,0.129495
4900,384868796,background,2388249,Hypermutator,4812,16015,g2389,0.016015
4900,385054898,background,1393771,Hypermutator,4814,111156,g1394,0.111156
4900,385068977,background,1744535,Hypermutator,4814,39125,g1745,0.039125
4900,385302815,background,1137204,Hypermutator,4817,61252,g1138,0.061252
4900,385456921,background,2168824,Hypermutator,4819,20678,g2169,0.020678
4900,385725724,background,2625373,Hypermutator,4822,14620,g2626,0.01462
5000,386289122,background,2435938,Hypermutator,4829,875434,g2436,0.875434
5000,386822677,background,2009455,Hypermutator,4836,874287,g2010,0.874287
5000,387010296,beneficial,54533,Hypermutator,4838,21565,g55,0.021565
5000,387100212,background,3182944,Hypermutator,4839,874010,g3183,0.87401
5000,387292916,background,3394109,Hypermutator,4842,18149,g3395,0.018149
5000,388323042,background,1082671,Hypermutator,4855,873863,g1083,0.873863
5000,388698223,beneficial,78753,Hypermutator,4859,873504,g79,0.873504
5000,389458370,background,90142,Hypermutator,4869,228069,g91,0.228069
5000,390130516,background,469138,Hypermutator,4877,18825,g470,0.018825
5000,390200179,background,2977597,Hypermutator,4878,26774,g2978,0.026774
5000,390401791,background,1522069,Hypermutator,4881,15744,g1523,0.015744
5000,390476965,background,1195825,Hypermutator,4882,23928,g1196,0.023928
5000,390487661,background,1253961,Hypermutator,4882,23610,g1254,0.02361
5000,390494720,background,1540213,Hypermutator,4882,26640,g1541,0.02664
5000,390603919,background,2777819,Hypermutator,4883,18825,g2778,0.018825
5000,390710491,background,983369,Hypermutator,4885,28957,g984,0.028957
5000,390729002,background,2643128,Hypermutator,4885,11432,g2644,0.011432
5000,390773006,background,671575,Hypermutator,4885,46170,g672,0.04617
5000,390861869,background,557773,Hypermutator,4886,31870,g558,0.03187
5000,390861870,background,2423376,Hypermutator,4886,31870,g2424,0.03187
5000,390964912,background,12065,Hypermutator,4888,33725,g13,0.033725
5000,391057532,background,3723655,Hypermutator,4889,24101,g3724,0.024101
5000,391072510,background,2115004,Hypermutator,4889,24147,g2116,0.024147
5000,391108067,background,3905995,Hypermutator,4889,22909,g3906,0.022909
5000,391152525,background,1105495,Hypermutator,4890,39871,g1106,0.039871
5000,391152526,background,3815865,Hypermutator,4890,39871,g3816,0.039871
5000,391212229,background,782863,Hypermutator,4891,30325,g783,0.030325
5000,391254816,background,2279125,Hypermutator,4891,11972,g2280,0.011972
5000,391341352,background,1769674,Hypermutator,4892,21543,g1770,0.021543
5000,391470222,background,2357434,Hypermutator,4894,10765,g2358,0.010765
5000,391552345,background,1009162,Hypermutator,4895,20099,g1010,0.020099
5000,391823598,background,1222940,Hypermutator,4898,12899,g1223,0.012899
5000,392328020,background,2408658,Hypermutator,4905,32169,g2409,0.032169
5000,393771967,beneficial,65357,Hypermutator,4923,28354,g66,0.028354
